Time,Pos_x,Pos_y,Pos_z,Vel_x,Vel_y,Vel_z,Des_x,Des_y,Des_z,Position_Error,Traj_time,Yaw,Battery_Voltage,PWM_0,PWM_1,PWM_2,PWM_3
1770216050.3458223,0.004320324398577213,0.003955113235861063,4.977188587188721,0.0058626942336559296,0.009657550603151321,0.010958385653793812,0.0,0.0,5.001623217327764,0.025126863585598496,0.460089837,0.0,15.819001197814941,770,770,770,770
1770216050.3659825,0.004520494025200605,0.004515357781201601,4.976845741271973,0.0054396591149270535,0.00940469279885292,0.01134357787668705,0.0,0.0,5.001845791058931,0.025803600746301128,0.48022481300000003,0.0,15.819001197814941,770,770,770,770
1770216050.3862464,0.004520494025200605,0.004515357781201601,4.976845741271973,0.0054396591149270535,0.00940469279885292,0.01134357787668705,0.0,0.0,5.002088839038771,0.026039149505855487,0.500440069,0.0,15.819001197814941,770,770,770,770
1770216050.4057777,0.004661925137042999,0.005118515808135271,4.976494312286377,0.0050224484875798225,0.00908088218420744,0.011813919991254807,0.0,0.0,5.002344255795946,0.026761022579666876,0.520058361,0.0,15.819001197814941,770,770,770,770
1770216050.4257658,0.004661925137042999,0.005118515808135271,4.976494312286377,0.0050224484875798225,0.00908088218420744,0.011813919991254807,0.0,0.0,5.002625291726298,0.027032588417521503,0.540061154,0.0,15.819001197814941,770,770,770,770
1770216050.4457934,0.004725670907646418,0.005888014100492001,4.976109504699707,0.004450194071978331,0.008874828927218914,0.012467147782444954,0.0,0.0,5.002927738465386,0.027860695215403148,0.560051343,0.0,15.819001197814941,770,770,770,770
1770216050.4656978,0.004679363686591387,0.00647249910980463,4.975799560546875,0.003819867968559265,0.008469130843877792,0.013333980925381184,0.0,0.0,5.003251283484852,0.028589976941251156,0.5799653260000001,0.0,15.819001197814941,770,770,770,770
1770216050.4859917,0.004679363686591387,0.00647249910980463,4.975799560546875,0.003819867968559265,0.008469130843877792,0.013333980925381184,0.0,0.0,5.003604293589806,0.028929100726197293,0.600238438,0.0,15.819001197814941,770,770,770,770
1770216050.5058343,0.004599314648658037,0.007023725658655167,4.975474834442139,0.003219130914658308,0.00801816489547491,0.014177611097693443,0.0,0.0,5.003973852810385,0.029709938830618024,0.62008945,0.0,15.819001197814941,771,771,770,770
1770216050.5258157,0.004599314648658037,0.007023725658655167,4.975474834442139,0.003219130914658308,0.00801816489547491,0.014177611097693443,0.0,0.0,5.0043707831153945,0.03009090007116516,0.6400838000000001,0.0,15.819001197814941,771,771,770,770
1770216050.5458765,0.004460242576897144,0.007543704938143492,4.975169658660889,0.002562765497714281,0.007603502832353115,0.015072978101670742,0.0,0.0,5.004794024914989,0.030893434965953485,0.660111318,0.0,15.819001197814941,771,771,770,770
1770216050.565881,0.004247257020324469,0.008081156760454178,4.974888324737549,0.0018822530983015895,0.0072095440700650215,0.015728427097201347,0.0,0.0,5.005242733254776,0.03169754569701638,0.6800951390000001,0.0,15.819001197814941,771,771,770,770
1770216050.586193,0.004247257020324469,0.008081156760454178,4.974888324737549,0.0018822530983015895,0.0072095440700650215,0.015728427097201347,0.0,0.0,5.005726572023721,0.03216118440708974,0.700404067,0.0,15.819001197814941,771,771,770,770
1770216050.6057432,0.003926441539078951,0.008632028475403786,4.974659442901611,0.0010850003454834223,0.006883285008370876,0.01659085787832737,0.0,0.0,5.006221144716447,0.03295557434196192,0.720013299,0.0,15.819001197814941,771,771,770,770
1770216050.6259024,0.003926441539078951,0.008632028475403786,4.974659442901611,0.0010850003454834223,0.006883285008370876,0.01659085787832737,0.0,0.0,5.0067578011749605,0.03346988889441179,0.7401485400000001,0.0,15.819001197814941,771,771,770,770
1770216050.646072,0.0033898355904966593,0.009340251795947552,4.974441051483154,-3.578611358534545e-05,0.006571416277438402,0.017812933772802353,0.0,0.0,5.0073237053530955,0.034351131196405385,0.760257485,0.0,15.819001197814941,771,771,770,770
1770216050.667396,0.0028960322961211205,0.009858245961368084,4.97428560256958,-0.0007927989354357123,0.006228265818208456,0.018896566703915596,0.0,0.0,5.007958033548091,0.035205178944263026,0.7816020180000001,0.0,15.819001197814941,771,771,770,770
1770216050.6858692,0.0028960322961211205,0.009858245961368084,4.97428560256958,-0.0007927989354357123,0.006228265818208456,0.018896566703915596,0.0,0.0,5.0085375153603255,0.035759831463806416,0.800130667,0.0,15.819001197814941,771,771,770,770
1770216050.7059298,0.0023186723701655865,0.010328155010938644,4.974081516265869,-0.0014766346430405974,0.0056822411715984344,0.02015187405049801,0.0,0.0,5.0091956687661385,0.0366749333101278,0.820184435,0.0,15.819001197814941,771,771,770,771
1770216050.7257676,0.0023186723701655865,0.010328155010938644,4.974081516265869,-0.0014766346430405974,0.0056822411715984344,0.02015187405049801,0.0,0.0,5.009879915494613,0.03733058283540038,0.8400429540000001,0.0,15.819001197814941,771,771,770,771
1770216050.7458622,0.001712386729195714,0.010647433809936047,4.973877429962158,-0.002179256873205304,0.004998232703655958,0.02141376957297325,0.0,0.0,5.01060513662877,0.03827825168468312,0.8601136490000001,0.0,15.819001197814941,771,771,770,771
1770216050.7657175,0.001712386729195714,0.010647433809936047,4.973877429962158,-0.002179256873205304,0.004998232703655958,0.02141376957297325,0.0,0.0,5.011358126363686,0.03900131687252118,0.880006707,0.0,15.819001197814941,771,771,770,771
1770216050.7858326,0.0010043303482234478,0.010847059078514576,4.9737348556518555,-0.002853111829608679,0.004398088902235031,0.022774910554289818,0.0,0.0,5.012153702237974,0.039933383817413536,0.9000914040000001,0.0,15.819001197814941,771,771,770,771
1770216050.8056748,0.00025582575472071767,0.01096506230533123,4.973642349243164,-0.003539473982527852,0.003668813267722726,0.02411806769669056,0.0,0.0,5.01297663458591,0.04083483857689587,0.919964584,0.0,15.819001197814941,772,771,771,771
1770216050.8259444,0.00025582575472071767,0.01096506230533123,4.973642349243164,-0.003539473982527852,0.003668813267722726,0.02411806769669056,0.0,0.0,5.01385046552784,0.041677219836963625,0.940167441,0.0,15.819001197814941,772,771,771,771
