tick,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,qua_x,qua_y,qua_z,qua_w,pwm_1,pwm_2,pwm_3,pwm_4,voltage
1770446040967186,0.004665699787437916,1.89907256513834,5.145392894744873,0.015731772407889366,-0.3361446261405945,-0.005831184331327677,-0.006113517098128796,0.04258755594492079,9.795717239379883,-0.01981844570824493,0.0015047300663756356,-0.0016605436713672801,-0.9998010840121411,769,770,769,767,15.515000343322754
1770446040977440,0.005634262692183256,1.8873124867677689,5.145557880401611,0.015394425950944424,-0.3466418385505676,-0.006083441432565451,-0.0014798634219914675,0.03729330003261686,9.802066802978516,-0.017961658769012626,0.001630272987635998,-0.0018768834118468186,-0.9998355856504156,769,770,769,767,15.515000343322754
1770446040987268,0.005634262692183256,1.8873124867677689,5.145557880401611,0.015394425950944424,-0.3466418385505676,-0.006083441432565451,-0.0014798634219914675,0.03729330003261686,9.802066802978516,-0.017961658769012626,0.001630272987635998,-0.0018768834118468186,-0.9998355856504156,769,770,769,767,15.515000343322754
1770446040997191,0.005634262692183256,1.8873124867677689,5.145557880401611,0.015394425950944424,-0.3466418385505676,-0.006083441432565451,-0.0014798634219914675,0.03729330003261686,9.802066802978516,-0.017961658769012626,0.001630272987635998,-0.0018768834118468186,-0.9998355856504156,769,770,769,767,15.515000343322754
1770446041007153,0.005634262692183256,1.8873124867677689,5.145557880401611,0.015394425950944424,-0.3466418385505676,-0.006083441432565451,0.0007976137567311525,0.043371330946685084,9.807022094726562,-0.017961658769012626,0.001630272987635998,-0.0018768834118468186,-0.9998355856504156,769,770,769,767,15.515000343322754
1770446041017218,0.006577636115252972,1.875250980257988,5.145705223083496,0.014958679676055908,-0.3551892042160034,-0.006184366997331381,0.0007976137567311525,0.043371330946685084,9.807022094726562,-0.014261750171935502,0.0018560871267147892,-0.0023481271760667608,-0.999893816223191,769,770,769,767,15.515000343322754
1770446041027592,0.006577636115252972,1.875250980257988,5.145705223083496,0.014958679676055908,-0.3551892042160034,-0.006184366997331381,-0.00931401178240776,0.04674208536744238,9.797189712524414,-0.014261750171935502,0.0018560871267147892,-0.0023481271760667608,-0.999893816223191,769,770,769,767,15.515000343322754
1770446041037334,0.006577636115252972,1.875250980257988,5.145705223083496,0.014958679676055908,-0.3551892042160034,-0.006184366997331381,-0.00931401178240776,0.04674208536744238,9.797189712524414,-0.014261750171935502,0.0018560871267147892,-0.0023481271760667608,-0.999893816223191,769,770,769,767,15.515000343322754
1770446041047534,0.006577636115252972,1.875250980257988,5.145705223083496,0.014958679676055908,-0.3551892042160034,-0.006184366997331381,6.457587005570531e-05,0.044961806386710414,9.807795524597168,-0.014261750171935502,0.0018560871267147892,-0.0023481271760667608,-0.999893816223191,769,770,769,767,15.515000343322754
1770446041057379,0.007793369237333536,1.8598039150238037,5.145789623260498,0.014417950995266438,-0.36327970027923584,-0.006393109913915396,6.457587005570531e-05,0.044961806386710414,9.807795524597168,-0.010617879909164256,0.002055467860879448,-0.0028899250722033095,-0.999937340042457,769,772,769,766,15.515000343322754
1770446041069801,0.007793369237333536,1.8598039150238037,5.145789623260498,0.014417950995266438,-0.36327970027923584,-0.006393109913915396,-0.009068373590707779,0.04674305394291998,9.802207946777344,-0.010617879909164256,0.002055467860879448,-0.0028899250722033095,-0.999937340042457,769,772,769,766,15.515000343322754
1770446041077460,0.007793369237333536,1.8598039150238037,5.145789623260498,0.014417950995266438,-0.36327970027923584,-0.006393109913915396,-0.009068373590707779,0.04674305394291998,9.802207946777344,-0.010617879909164256,0.002055467860879448,-0.0028899250722033095,-0.999937340042457,769,772,769,766,15.515000343322754
